Date,Open,High,Low,Close,Volume,Adj Close,MA_21,MA_50,MA_150,MA_200,WMA_10,WMA_30
2004-11-12,117.97000122070312,119.0,117.68000030517578,118.79000091552734,55583700,80.90489196777344,113.79095241001674,113.07240020751954,112.02919972737631,112.47689979553223,112.76800003051758,111.84633305867513
2004-11-15,118.5,118.7699966430664,118.2300033569336,118.7300033569336,35297900,81.1036605834961,114.14666675385975,113.20460021972656,112.06599975585938,112.50314979553222,113.43499984741212,112.01166636149088
2004-11-16,118.36000061035156,118.41000366210938,117.7300033569336,117.87999725341797,40028700,80.52304077148438,114.44190470377605,113.3050001525879,112.09593307495118,112.5226997756958,113.43499984741212,112.01166636149088
2004-11-17,118.37000274658203,119.13999938964844,118.06999969482422,118.58000183105469,54494000,81.0011978149414,114.81523822602772,113.42500015258788,112.13339975992838,112.54669979095459,113.43499984741212,112.01166636149088
2004-11-18,118.52999877929688,118.80000305175781,118.2300033569336,118.73999786376953,31854300,81.11050415039062,115.20666685558501,113.55020004272461,112.16613306681315,112.57614978790284,113.43499984741212,112.01166636149088
2004-11-19,118.69999694824219,118.72000122070312,117.13999938964844,117.41999816894531,54276500,80.20884704589844,115.5009525844029,113.63740005493165,112.19006637573243,112.59734977722168,113.43499984741212,112.01166636149088
2004-11-22,117.16999816894531,118.12000274658203,117.02999877929688,117.9800033569336,37560200,80.59137725830078,115.88142903645833,113.72840011596679,112.23046641031901,112.61499980926514,113.87099990844726,112.11366628011068
2004-11-23,117.93000030517578,118.26000213623047,117.37000274658203,118.16000366210938,41968800,80.71430969238281,116.27666727701823,113.8184001159668,112.2670664469401,112.63339981079102,113.87099990844726,112.11366628011068
2004-11-24,118.2699966430664,118.58999633789062,118.05000305175781,118.44000244140625,29724800,80.90556335449219,116.60523877825055,113.93120010375976,112.29499979654948,112.65134983062744,113.87099990844726,112.11366628011068
2004-11-26,118.51000213623047,118.9800033569336,118.30000305175781,118.3499984741211,15487700,80.84407043457031,116.86571502685547,114.03540008544923,112.32159978230794,112.66274982452393,113.87099990844726,112.11366628011068
