Date,Open,High,Low,Close,Volume,WMA_10,WMA_30
2005-06-12,119.94999694824219,121.25,119.44000244140625,120.19999694824219,242547500,117.6,118.71233342488607
2005-06-19,119.94000244140625,121.9000015258789,119.80999755859375,121.36000061035156,234529800,117.93600006103516,118.8436668395996
2005-06-26,121.08000183105469,121.94000244140625,118.83999633789062,118.9800033569336,247967400,118.41900024414062,118.86466700236002
2005-07-03,118.97000122070312,120.4000015258789,118.75,119.52999877929688,243700800,118.81500015258788,118.87400029500326
2005-07-10,119.25,121.31999969482422,118.26000213623047,121.31999969482422,271672600,119.37200012207032,118.94033355712891
2005-07-17,121.33000183105469,123.44000244140625,121.30999755859375,122.83999633789062,262456400,119.9470001220703,119.05366668701171
2005-07-24,122.5,123.7300033569336,122.05000305175781,123.54000091552734,338959100,120.72900009155273,119.14600016276042
2005-07-31,123.41000366210938,124.63999938964844,122.8499984741211,123.73999786376953,253480800,121.19099960327148,119.24166666666666
2005-08-07,123.83000183105469,124.73999786376953,122.66999816894531,122.87999725341797,226853900,121.45399932861328,119.38966649373373
2005-08-14,123.1500015258789,124.5,122.37999725341797,123.05999755859375,280996800,121.74499893188477,119.55033315022787
2005-08-21,123.22000122070312,123.87000274658203,121.83999633789062,122.47000122070312,263656400,121.97199935913086,119.73999989827475
2005-08-28,122.58000183105469,123.2300033569336,120.68000030517578,120.76000213623047,301773100,121.91199951171875,119.8509999593099
2005-09-04,120.41000366210938,123.1500015258789,120.37999725341797,122.2699966430664,355516700,122.24099884033203,119.91899973551432
2005-09-11,122.66000366210938,124.73999786376953,122.6500015258789,124.5999984741211,181163600,122.74799880981445,120.04666646321614
2005-09-18,124.44999694824219,124.66999816894531,122.87000274658203,123.5,297720700,122.96599884033203,120.15033315022787
2005-09-25,123.47000122070312,123.61000061035156,120.44000244140625,121.44000244140625,376270000,122.8259994506836,120.15066655476888
2005-10-02,122.0199966430664,123.04000091552734,121.0199966430664,123.04000091552734,309618600,122.7759994506836,120.160999806722
2005-10-09,122.95999908447266,123.33999633789062,118.16999816894531,119.61000061035156,434426400,122.3629997253418,120.1349998474121
2005-10-16,119.68000030517578,119.70999908447266,116.87999725341797,118.66999816894531,416521100,121.94199981689454,120.1393330891927
2005-10-23,118.80000305175781,119.80999755859375,117.12000274658203,118.12999725341797,488216200,121.44899978637696,120.17233301798503
2005-10-30,118.44000244140625,120.54000091552734,117.93000030517578,119.80000305175781,367703800,121.18199996948242,120.25133310953775
2005-11-06,120.29000091552734,122.66000366210938,120.12999725341797,122.11000061035156,362129900,121.31699981689454,120.38833312988281
2005-11-13,122.37000274658203,123.83999633789062,121.75,123.76000213623047,260500100,121.46600036621093,120.7086664835612
2005-11-20,123.79000091552734,125.27999877929688,122.86000061035156,125.12999725341797,293972400,121.51900024414063,121.02733306884765
2005-11-27,125.1500015258789,127.41000366210938,124.9800033569336,127.12999725341797,182584700,121.88199996948242,121.40666631062825
2005-12-04,127.25,127.2699966430664,125.29000091552734,126.8499984741211,274412200,122.42299957275391,121.73199971516927
2005-12-11,126.69999694824219,127.73999786376953,125.4800033569336,126.33000183105469,297378200,122.75199966430664,122.08566640218099
2005-12-18,126.70999908447266,128.08999633789062,125.95999908447266,126.36000061035156,303534400,123.42699966430663,122.32699966430664
2005-12-25,126.7300033569336,126.87000274658203,125.4800033569336,126.76000213623047,207368300,124.23600006103516,122.54399973551432
2006-01-01,126.95999908447266,127.05000305175781,124.36000061035156,124.51000213623047,152698300,124.8740005493164,122.68933308919271
2006-01-08,125.19000244140625,128.5800018310547,124.38999938964844,128.44000244140625,235349700,125.73800048828124,122.96399993896485
2006-01-15,128.4199981689453,129.44000244140625,128.1999969482422,128.67999267578125,223453000,126.39499969482422,123.20799967447917
2006-01-22,128.1999969482422,128.89999389648438,125.97000122070312,125.97000122070312,323622400,126.61599960327149,123.44099960327148
2006-01-29,126.20999908447266,128.66000366210938,125.83999633789062,128.5399932861328,344839100,126.95699920654297,123.74133275349935
2006-02-05,128.44000244140625,128.80999755859375,126.13999938964844,126.2699966430664,339874900,126.87099914550781,123.9063326517741
2006-02-12,126.44000244140625,128.10000610351562,125.4000015258789,126.63999938964844,302674200,126.84999923706054,124.03299942016602
2006-02-19,126.5999984741211,129.2100067138672,125.94999694824219,128.80999755859375,330104900,127.09799880981446,124.2086659749349
2006-02-26,129.11000061035156,129.64999389648438,128.27999877929688,129.41000366210938,168983600,127.40299911499024,124.3976661682129
2006-03-05,129.39999389648438,130.07000732421875,128.1300048828125,128.75999450683594,292939800,127.60299835205078,124.59366607666016
2006-03-12,129.13999938964844,129.17999267578125,127.18000030517578,128.58999633789062,302756000,128.0109977722168,124.77799936930339
2006-03-19,128.83999633789062,131.47000122070312,128.52999877929688,130.6199951171875,281568500,128.22899703979493,125.04966583251954
2006-03-26,130.63999938964844,130.99000549316406,129.4499969482422,130.2100067138672,274160300,128.38199844360352,125.36466598510742
2006-04-02,130.02999877929688,130.97999572753906,129.0500030517578,129.8300018310547,309605900,128.76799850463868,125.61666615804036
2006-04-09,130.07000732421875,131.39999389648438,129.35000610351562,129.5399932861328,305128300,128.86799850463868,125.7813326517741
2006-04-16,129.74000549316406,130.0800018310547,128.25,128.7100067138672,208381400,129.11199951171875,125.95499954223632
2006-04-23,128.8300018310547,131.86000061035156,128.02000427246094,131.14999389648438,402316600,129.56299896240233,126.27866592407227
2006-04-30,130.88999938964844,131.75,129.58999633789062,131.47000122070312,384501600,129.8289993286133,126.55966593424479
2006-05-07,131.47000122070312,132.8000030517578,130.32000732421875,132.52000427246094,280384700,130.13999938964844,126.98999938964843
2006-05-14,132.50999450683594,132.77000427246094,129.19000244140625,129.24000549316406,296612300,130.18800048828126,127.3423329671224
2006-05-21,128.7899932861328,130.0,125.80000305175781,127.0999984741211,503172100,130.03900070190429,127.6413330078125
2006-05-28,126.27999877929688,128.3800048828125,124.76000213623047,128.3800048828125,513231900,129.81500167846679,127.92733306884766
2006-06-04,127.97000122070312,129.42999267578125,126.05000305175781,129.0,324770400,129.6940010070801,128.15699971516926
2006-06-11,128.85000610351562,128.86000061035156,123.87000274658203,125.3499984741211,625132500,129.24600067138672,128.20999959309896
2006-06-18,125.87999725341797,126.36000061035156,122.33999633789062,124.6500015258789,673381600,128.75700149536132,128.19399973551432
2006-06-25,125.4000015258789,125.69999694824219,123.55000305175781,124.44000244140625,364980400,128.33000106811522,128.1043332417806
2006-07-02,124.54000091552734,127.66000366210938,123.6500015258789,127.27999877929688,334910500,127.94300155639648,128.11866658528646
2006-07-09,127.43000030517578,128.00999450683594,126.29000091552734,126.61000061035156,225294200,127.45700149536133,128.12799987792968
2006-07-16,126.94000244140625,127.43000030517578,122.83000183105469,123.5199966430664,422814400,126.55700073242187,128.0333330790202
2006-07-23,123.5199966430664,126.30000305175781,122.38999938964844,123.94999694824219,551315100,126.02799987792969,127.93966623942057
2006-07-30,124.44000244140625,128.13999938964844,124.44000244140625,127.9800033569336,442284600,126.11600036621094,128.05533294677736
2006-08-06,127.66000366210938,129.42999267578125,126.5999984741211,128.1999969482422,339577600,126.0979995727539,128.04733276367188
2006-08-13,127.9000015258789,128.60000610351562,126.27999877929688,127.01000213623047,331993700,125.89899978637695,127.99166641235351
2006-08-20,127.62999725341797,130.69000244140625,126.91999816894531,130.69000244140625,327000800,126.43300018310546,128.14899978637695
2006-08-27,130.17999267578125,130.52000427246094,129.19000244140625,129.80999755859375,269304600,126.94899978637696,128.19133326212565
2006-09-03,129.64999389648438,131.5800018310547,129.63999938964844,131.4199981689453,250856300,127.64699935913086,128.36299997965494
2006-09-10,131.50999450683594,131.85000610351562,129.35000610351562,130.27999877929688,237509600,127.94699935913086,128.48433329264324
2006-09-17,129.86000061035156,132.4499969482422,129.47999572753906,131.9600067138672,335779100,128.48199996948242,128.589333597819
2006-09-24,131.7899932861328,132.77000427246094,131.0,131.47000122070312,386346600,129.2770004272461,128.65800018310546
2006-10-01,131.72999572753906,133.99000549316406,131.0500030517578,133.5800018310547,355258100,130.24000091552733,128.81866709391275
2006-10-08,133.5399932861328,135.41000366210938,132.64999389648438,135.00999450683594,331175500,130.94300003051757,129.0326670328776
2006-10-15,134.85000610351562,136.7100067138672,134.3000030517578,136.6300048828125,314754900,131.7860008239746,129.23300069173177
2006-10-22,136.52000427246094,137.3699951171875,135.6699981689453,136.83999633789062,331779900,132.7690002441406,129.4540003458659
2006-10-29,136.55999755859375,139.0,136.38999938964844,137.91000366210938,344641900,133.49100036621093,129.72333374023438
2006-11-05,137.66000366210938,138.30999755859375,135.6199951171875,136.5399932861328,336037000,134.16399993896485,129.9566670735677
2006-11-12,136.9600067138672,139.13999938964844,136.86000061035156,138.24000549316406,359047800,134.84600067138672,130.27433369954426
2006-11-19,138.17999267578125,140.67999267578125,138.07000732421875,140.4199981689453,365694400,135.86000061035156,130.58333384195964
2006-11-26,140.3000030517578,141.16000366210938,139.94000244140625,140.35000610351562,197045400,136.6990005493164,130.87933400472005
2006-12-03,140.27999877929688,141.0500030517578,138.11000061035156,140.22000122070312,491307200,137.5740005493164,131.13600056966146
2006-12-10,140.25,142.3000030517578,140.22999572753906,141.4199981689453,356923700,138.35800018310547,131.54200032552083
2006-12-17,141.4199981689453,143.24000549316406,140.88999938964844,142.33999633789062,308363800,139.09100036621095,132.05000025431315
2006-12-24,142.5399932861328,142.8800048828125,140.6699981689453,140.75,266215300,139.50299987792968,132.46233342488605
2006-12-31,140.80999755859375,142.6999969482422,140.77999877929688,141.6199951171875,155174000,139.9809997558594,132.88299992879232
2007-01-07,142.25,142.86000061035156,140.3800048828125,140.5399932861328,241073500,140.2439987182617,133.38933308919272
2007-01-14,140.82000732421875,143.24000549316406,140.25,143.24000549316406,329610500,140.91399993896485,134.0089998881022
2007-01-21,143.07000732421875,143.4600067138672,142.30999755859375,142.82000732421875,220263000,141.37200012207032,134.6216667175293
2007-01-28,143.07000732421875,143.97999572753906,141.5800018310547,142.1300048828125,310992100,141.54300079345703,135.1166669209798
2007-02-04,142.19000244140625,144.9499969482422,141.74000549316406,144.80999755859375,347310200,141.98899993896484,135.72333348592122
2007-02-11,144.6999969482422,145.36000061035156,143.38999938964844,143.94000244140625,308181700,142.36100006103516,136.40400034586588
2007-02-18,143.94000244140625,145.9499969482422,143.19000244140625,145.72999572753906,274335200,142.79199981689453,137.13000030517577
2007-02-25,145.55999755859375,146.4199981689453,145.0,145.3000030517578,271917000,143.08800048828124,137.70733362833658
2007-03-04,145.8300018310547,145.9499969482422,138.0500030517578,138.6699981689453,896598200,142.88000030517577,138.05633366902669
2007-03-11,137.92999267578125,141.4199981689453,137.3300018310547,140.77999877929688,627885300,142.7960006713867,138.5153335571289
2007-03-18,140.4199981689453,141.33999633789062,136.75,138.52999877929688,756793400,142.59500122070312,138.77666676839192
2007-03-25,139.25999450683594,143.80999755859375,139.14999389648438,143.38999938964844,524036300,142.61000061035156,139.22933349609374
2007-04-01,143.5,143.64999389648438,140.55999755859375,142.0,634186800,142.5279998779297,139.58200022379557
2007-04-08,142.16000366210938,144.44000244140625,141.47999572753906,144.24000549316406,272652200,142.73899993896484,140.04733378092448
2007-04-15,144.64999389648438,145.32000732421875,143.33999633789062,145.32000732421875,413774500,142.79000091552734,140.49266713460287
2007-04-22,145.8300018310547,148.6199951171875,145.82000732421875,148.6199951171875,506895800,143.25800018310548,141.064333597819
2007-04-29,148.3699951171875,149.8000030517578,147.32000732421875,149.52999877929688,497093300,143.63800048828125,141.59600016276042
2007-05-06,149.63999938964844,151.1199951171875,147.6699981689453,150.9199981689453,505325300,144.2,142.12633361816407
2007-05-13,150.8800048828125,152.82000732421875,149.27000427246094,150.86000061035156,513142200,145.41900024414062,142.60066680908204
2007-05-20,150.86000061035156,152.6199951171875,149.7899932861328,152.6199951171875,603182100,146.60299987792968,143.1266667683919
2007-05-27,152.5800018310547,153.5,150.74000549316406,151.69000244140625,661502200,147.91900024414062,143.58600006103515
2007-06-03,151.94000244140625,154.39999389648438,151.33999633789062,154.0800018310547,433672000,148.98800048828124,144.17066701253256
